Date;Région;Département;Type de ligne;Matériel;Coût par minute;Durée de communication;Coût de communication;Qualité de la communication
01/04/2021;Mississippi;SI;Fixe;Siemens Gigaset a400;0,12;55;6,6;6
01/12/2021;Ontario;Production;VoIP;Cisco SPA 303;0,12;20;2,4;6
01/02/2024;Nouvelle-Écosse;Ventes;VoIP;Thomson st3030;0,12;60;7,2;5
01/03/2024;Florida;R&D;Mobile;LG G4;0,11;55;6,05;3
01/06/2021;Île-du-Prince-Édouard;Production;Fixe;Alcatel Versatis;0,11;5;0,55;5
01/04/2024;Ontario;Direction;Mobile;Samsung Galaxy;0,11;50;5,5;9
01/10/2024;Indiana;Achats;Fixe;Alcatel Versatis;0,09;15;1,35;5
01/02/2022;Nevada;Achats;Fixe;Logicom Nova 350;0,09;60;5,4;8
01/07/2022;Bourgogne-Franche-Comté;Marketing;Fixe;Logicom Nova 350;0,1;55;5,5;8
01/02/2021;Washington;R&D;Mobile;Apple iPhone;0,09;45;4,05;4
01/10/2024;Ohio;Direction;Mobile;LG G4;0,09;70;6,3;2
01/05/2022;Bretagne;RH;Fixe;Logicom Nova 350;0,09;70;6,3;6
01/08/2024;Massachusetts;Marketing;Mobile;LG G4;0,1;50;5;2
01/08/2022;Alabama;RH;Mobile;Samsung Galaxy;0,09;40;3,6;9
01/09/2022;Idaho;Production;Mobile;Samsung Galaxy;0,1;70;7;3
01/11/2021;Nouvelle-Aquitaine;Juridique;Fixe;Alcatel Versatis;0,1;10;1;9
01/08/2021;Grand;Est;VoIP;Cisco SPA 303;0,12;65;7,8;10
01/08/2022;Connecticut;Production;VoIP;Thomson st3030;0,1;70;7;9
01/12/2024;Yukon;Finance;Fixe;Siemens Gigaset a400;0,11;10;1,1;10
01/04/2022;Connecticut;Production;Fixe;Logicom Nova 350;0,09;30;2,7;2
01/08/2024;Angleterre;Direction;Fixe;Logicom Nova 350;0,11;30;3,3;3
01/11/2021;Grand;Est;VoIP;Cisco SPA 303;0,09;5;0,45;5
01/12/2024;Virginia;Finance;VoIP;Cisco SPA 303;0,1;45;4,5;8
01/01/2023;Ohio;Direction;VoIP;Thomson st3030;0,1;75;7,5;3
01/01/2023;Pennsylvania;Marketing;VoIP;Thomson st2030;0,09;40;3,6;9
01/06/2022;Territoires;du;Mobile;LG G4;0,12;45;5,4;6
01/12/2022;Oklahoma;Achats;VoIP;Cisco SPA 303;0,12;55;6,6;10
01/04/2024;Colorado;Finance;Mobile;Samsung Galaxy;0,1;30;3;10
01/12/2021;Missouri;Direction;Fixe;Logicom Nova 350;0,11;70;7,7;2
01/03/2024;Michigan;SI;Fixe;Alcatel Versatis;0,1;35;3,5;10
01/03/2022;Hawaii;Production;Mobile;Samsung Galaxy;0,09;45;4,05;4
01/12/2024;South;Carolina;Fixe;Logicom Nova 350;0,12;75;9;6
01/06/2021;California;Direction;Fixe;Alcatel Versatis;0,1;5;0,5;8
01/01/2024;Provence-Alpes-Côte;d'Azur;VoIP;Thomson st2030;0,12;15;1,8;10
01/12/2022;Kentucky;Juridique;VoIP;Thomson st3030;0,1;35;3,5;6
01/03/2024;Alberta;Direction;Mobile;Apple iPhone;0,12;70;8,4;10
01/05/2021;Washington;RH;Mobile;Samsung Galaxy;0,11;20;2,2;2
01/02/2021;California;Direction;Mobile;Apple iPhone;0,11;35;3,85;5
01/05/2022;Kansas;SI;Mobile;Apple iPhone;0,09;30;2,7;8
01/06/2021;Manitoba;SI;VoIP;Thomson st3030;0,11;50;5,5;6
01/12/2021;New;Mexico;Fixe;Logicom Nova 350;0,12;20;2,4;4
01/08/2023;Mississippi;Production;VoIP;Cisco SPA 303;0,11;25;2,75;7
01/07/2023;Nouvelle-Aquitaine;Finance;Mobile;Apple iPhone;0,12;35;4,2;10
01/04/2021;New;Mexico;VoIP;Thomson st2030;0,1;20;2;3
01/06/2023;Illinois;SI;VoIP;Thomson st2030;0,12;5;0,6;4
01/04/2022;Wisconsin;Direction;Fixe;Siemens Gigaset a400;0,12;5;0,6;3
01/05/2022;Ohio;Finance;Fixe;Logicom Nova 350;0,12;25;3;10
01/09/2021;Tennessee;Production;VoIP;Thomson st3030;0,1;35;3,5;4
01/09/2024;New;Mexico;Mobile;Samsung Galaxy;0,11;5;0,55;7
01/09/2021;Florida;Direction;Fixe;Logicom Nova 350;0,1;45;4,5;2
01/10/2022;Kansas;RH;Mobile;LG G4;0,12;10;1,2;10
01/01/2023;Indiana;Finance;VoIP;Thomson st3030;0,1;20;2;8
01/09/2021;Iowa;Direction;VoIP;Thomson st3030;0,12;45;5,4;10
01/10/2021;Normandie;Marketing;Mobile;LG G4;0,11;45;4,95;9
01/04/2022;South;Dakota;Fixe;Logicom Nova 350;0,12;5;0,6;3
01/08/2023;Delaware;SI;Mobile;LG G4;0,12;25;3;4
01/06/2022;Idaho;R&D;Fixe;Alcatel Versatis;0,12;55;6,6;4
01/09/2024;Arkansas;Finance;Mobile;Apple iPhone;0,09;60;5,4;3
01/03/2023;South;Carolina;VoIP;Thomson st2030;0,1;45;4,5;3
01/01/2021;Occitanie;RH;VoIP;Thomson st3030;0,1;60;6;9
01/11/2024;Kentucky;Juridique;Fixe;Siemens Gigaset a400;0,11;50;5,5;3
01/12/2021;Alaska;SI;VoIP;Cisco SPA 303;0,11;40;4,4;4
01/08/2024;South;Dakota;VoIP;Thomson st2030;0,12;75;9;4
01/11/2024;Texas;Marketing;VoIP;Thomson st2030;0,12;45;5,4;4
01/09/2023;Grand;Est;Mobile;Apple iPhone;0,09;65;5,85;5
01/05/2024;Minnesota;Achats;Fixe;Logicom Nova 350;0,1;70;7;8
01/05/2021;Bourgogne-Franche-Comté;RH;Fixe;Logicom Nova 350;0,11;55;6,05;9
01/05/2021;North;Dakota;Fixe;Logicom Nova 350;0,1;45;4,5;8
01/02/2023;Utah;Achats;Mobile;LG G4;0,1;55;5,5;5
01/01/2023;Nouvelle-Aquitaine;Juridique;VoIP;Thomson st3030;0,1;30;3;6
01/01/2021;Colorado;Juridique;Mobile;LG G4;0,12;60;7,2;5
01/08/2021;Colombie-Britannique;Direction;Mobile;LG G4;0,12;40;4,8;8
01/08/2022;New;Mexico;Mobile;Samsung Galaxy;0,09;25;2,25;6
01/12/2023;Nouvelle-Aquitaine;Achats;Fixe;Logicom Nova 350;0,1;20;2;7
01/06/2021;Vermont;Production;VoIP;Thomson st3030;0,09;45;4,05;2
01/06/2021;Hauts-De-France;R&D;VoIP;Cisco SPA 303;0,12;55;6,6;9
01/04/2023;Hawaii;RH;VoIP;Thomson st2030;0,11;50;5,5;3
01/07/2023;Pays;de;Mobile;LG G4;0,11;45;4,95;9
01/02/2023;Oklahoma;Production;VoIP;Thomson st2030;0,11;45;4,95;4
01/04/2021;Ontario;Marketing;Fixe;Alcatel Versatis;0,12;75;9;9
01/06/2022;Oregon;Ventes;Mobile;Apple iPhone;0,09;20;1,8;8
01/04/2022;Michigan;RH;Mobile;Apple iPhone;0,09;25;2,25;8
01/05/2021;Arkansas;Marketing;Fixe;Siemens Gigaset a400;0,12;5;0,6;8
01/12/2024;Nouvelle-Aquitaine;Juridique;Fixe;Alcatel Versatis;0,1;10;1;5
01/06/2022;Pays;de;Fixe;Siemens Gigaset a400;0,11;70;7,7;7
01/09/2024;Utah;Achats;Mobile;Samsung Galaxy;0,11;15;1,65;5
01/01/2024;Grand;Est;Fixe;Logicom Nova 350;0,09;40;3,6;8
01/10/2022;Illinois;R&D;Fixe;Siemens Gigaset a400;0,1;20;2;8
01/07/2023;Oklahoma;Finance;Mobile;LG G4;0,1;35;3,5;3
01/04/2023;West;Virginia;Fixe;Siemens Gigaset a400;0,11;10;1,1;10
01/12/2022;Nouvelle-Aquitaine;RH;Fixe;Alcatel Versatis;0,11;5;0,55;10
01/06/2024;Colorado;RH;Mobile;Samsung Galaxy;0,1;65;6,5;9
01/12/2022;Maryland;Finance;Mobile;Apple iPhone;0,12;30;3,6;7
01/06/2024;Écosse;Ventes;VoIP;Thomson st2030;0,11;15;1,65;7
01/08/2021;Iowa;R&D;VoIP;Thomson st2030;0,09;45;4,05;10
01/08/2024;Texas;Direction;VoIP;Thomson st2030;0,1;15;1,5;9
01/08/2024;Washington;Juridique;Mobile;Apple iPhone;0,11;5;0,55;7
01/02/2024;Bretagne;RH;Fixe;Siemens Gigaset a400;0,1;45;4,5;9
01/09/2021;Colombie-Britannique;Marketing;VoIP;Cisco SPA 303;0,12;70;8,4;8
01/09/2021;Illinois;Finance;VoIP;Thomson st2030;0,1;20;2;6
01/03/2021;Corse;RH;Fixe;Alcatel Versatis;0,12;5;0,6;6
01/04/2023;Angleterre;Ventes;Fixe;Alcatel Versatis;0,1;75;7,5;2
01/07/2024;Kansas;Marketing;VoIP;Thomson st3030;0,12;30;3,6;2
01/04/2022;Bourgogne-Franche-Comté;R&D;Fixe;Logicom Nova 350;0,09;75;6,75;3
01/12/2024;Rhode;Island;VoIP;Thomson st2030;0,1;10;1;8
01/06/2022;Hawaii;Direction;Fixe;Siemens Gigaset a400;0,12;60;7,2;4
01/09/2022;New;York;VoIP;Thomson st2030;0,11;5;0,55;8
01/10/2022;Bretagne;Juridique;Mobile;Apple iPhone;0,09;70;6,3;4
01/03/2022;Angleterre;RH;VoIP;Thomson st3030;0,12;5;0,6;6
01/02/2022;Normandie;RH;VoIP;Thomson st2030;0,11;55;6,05;4
01/10/2022;Vermont;Juridique;Mobile;Samsung Galaxy;0,09;35;3,15;9
01/02/2021;Île-de-France;Direction;Fixe;Siemens Gigaset a400;0,1;5;0,5;4
01/04/2022;Oregon;Production;VoIP;Cisco SPA 303;0,09;25;2,25;4
01/05/2021;Île-de-France;SI;Mobile;Apple iPhone;0,09;5;0,45;5
01/08/2024;Connecticut;RH;Mobile;LG G4;0,12;40;4,8;10
01/01/2021;Connecticut;Production;Fixe;Alcatel Versatis;0,12;65;7,8;7
01/01/2022;Maryland;RH;VoIP;Thomson st2030;0,12;15;1,8;3
01/05/2024;Bourgogne-Franche-Comté;RH;VoIP;Thomson st2030;0,11;65;7,15;6
01/02/2024;Michigan;Juridique;VoIP;Thomson st2030;0,12;10;1,2;9
01/06/2022;Auvergne-Rhône-Alpes;Ventes;Mobile;Apple iPhone;0,12;75;9;4
01/11/2022;Normandie;Ventes;VoIP;Thomson st2030;0,1;60;6;4
01/01/2023;Wyoming;Direction;VoIP;Cisco SPA 303;0,11;55;6,05;8
01/12/2021;Île-de-France;RH;Mobile;LG G4;0,12;40;4,8;8
01/01/2021;Nouvelle-Aquitaine;Finance;Mobile;Samsung Galaxy;0,11;60;6,6;7
01/10/2023;Indiana;R&D;VoIP;Cisco SPA 303;0,12;15;1,8;4
01/11/2024;Alaska;R&D;VoIP;Thomson st2030;0,09;10;0,9;6
01/11/2022;Colorado;Juridique;Mobile;Samsung Galaxy;0,11;70;7,7;2
01/04/2024;Arkansas;Marketing;Mobile;LG G4;0,11;25;2,75;2
01/05/2024;Alaska;R&D;Mobile;Apple iPhone;0,09;5;0,45;2
01/02/2021;Wisconsin;SI;Fixe;Siemens Gigaset a400;0,11;50;5,5;6
01/09/2022;Écosse;Ventes;VoIP;Cisco SPA 303;0,09;10;0,9;9
01/11/2021;Tennessee;RH;Mobile;Samsung Galaxy;0,11;45;4,95;5
01/09/2022;Oklahoma;RH;Fixe;Siemens Gigaset a400;0,12;20;2,4;6
01/10/2024;Nunavut;R&D;Mobile;Apple iPhone;0,11;50;5,5;6
01/12/2021;Yukon;Juridique;Mobile;Apple iPhone;0,1;20;2;9
01/11/2023;Nouveau-Brunswick;Production;Mobile;Samsung Galaxy;0,09;5;0,45;9
01/12/2024;Maryland;Juridique;Mobile;LG G4;0,12;50;6;8
01/03/2021;Bourgogne-Franche-Comté;Marketing;Mobile;Apple iPhone;0,12;50;6;4
01/12/2022;Grand;Est;Fixe;Alcatel Versatis;0,12;75;9;10
01/06/2022;Kansas;RH;VoIP;Cisco SPA 303;0,12;50;6;2
01/10/2023;Nouvelle-Aquitaine;Finance;VoIP;Thomson st3030;0,11;20;2,2;6
01/03/2022;Québec;Production;VoIP;Thomson st2030;0,12;60;7,2;8
01/01/2024;Indiana;R&D;Mobile;Apple iPhone;0,12;55;6,6;7
01/05/2022;Wyoming;SI;Mobile;Samsung Galaxy;0,11;65;7,15;3
01/12/2023;Georgia;Juridique;Mobile;Samsung Galaxy;0,11;65;7,15;6
01/05/2023;Grand;Est;Mobile;LG G4;0,11;35;3,85;4
01/07/2022;Virginia;Ventes;Fixe;Siemens Gigaset a400;0,09;40;3,6;7
01/08/2022;Manitoba;Production;Fixe;Logicom Nova 350;0,12;55;6,6;6
01/08/2021;Nouvelle-Aquitaine;Direction;Fixe;Alcatel Versatis;0,11;55;6,05;5
01/02/2024;Occitanie;Ventes;Fixe;Logicom Nova 350;0,11;20;2,2;5
01/11/2021;Nouvelle-Aquitaine;Marketing;Fixe;Alcatel Versatis;0,09;15;1,35;6
01/09/2023;Hauts-De-France;Marketing;VoIP;Thomson st2030;0,12;55;6,6;5
01/09/2023;Pennsylvania;SI;Mobile;LG G4;0,09;75;6,75;6
01/03/2022;Bretagne;Juridique;Mobile;LG G4;0,12;40;4,8;3
01/07/2022;Pays;de;Fixe;Logicom Nova 350;0,12;10;1,2;4
01/08/2021;Centre-Val;de;Fixe;Logicom Nova 350;0,1;15;1,5;4
01/07/2024;Vermont;Production;Mobile;LG G4;0,12;40;4,8;4
01/07/2023;Massachusetts;RH;Mobile;Samsung Galaxy;0,09;70;6,3;3
01/10/2024;Corse;Marketing;Fixe;Siemens Gigaset a400;0,09;15;1,35;10
01/06/2022;Manitoba;Achats;VoIP;Thomson st3030;0,11;25;2,75;7
01/11/2022;Nouvelle-Aquitaine;Finance;Mobile;LG G4;0,12;50;6;8
01/06/2022;Wyoming;Production;Fixe;Siemens Gigaset a400;0,11;25;2,75;4
01/04/2022;Auvergne-Rhône-Alpes;Juridique;VoIP;Thomson st2030;0,12;70;8,4;7
01/02/2024;Nouvelle-Aquitaine;SI;VoIP;Cisco SPA 303;0,11;40;4,4;9
01/05/2022;Arizona;Achats;Fixe;Logicom Nova 350;0,12;50;6;8
01/04/2021;Alaska;RH;Fixe;Siemens Gigaset a400;0,11;60;6,6;6
01/03/2023;Texas;R&D;Fixe;Alcatel Versatis;0,09;30;2,7;3
01/08/2023;South;Dakota;Mobile;Samsung Galaxy;0,1;15;1,5;2
01/12/2022;Oregon;Production;Mobile;Samsung Galaxy;0,11;35;3,85;2
01/03/2021;Mississippi;Finance;VoIP;Cisco SPA 303;0,09;25;2,25;2
01/10/2024;Alabama;R&D;VoIP;Thomson st3030;0,12;30;3,6;4
01/04/2021;Nevada;Juridique;VoIP;Cisco SPA 303;0,1;40;4;10
01/02/2023;Wisconsin;Finance;Mobile;LG G4;0,09;40;3,6;4
01/03/2021;Pays;de;VoIP;Thomson st2030;0,1;45;4,5;8
01/01/2022;Oklahoma;Direction;VoIP;Cisco SPA 303;0,11;45;4,95;6
01/11/2024;Missouri;RH;Mobile;Samsung Galaxy;0,09;55;4,95;4
01/01/2022;Michigan;RH;Fixe;Logicom Nova 350;0,1;55;5,5;7
01/07/2024;Île-de-France;Juridique;VoIP;Thomson st2030;0,11;70;7,7;7
01/02/2021;Georgia;Marketing;Fixe;Logicom Nova 350;0,11;40;4,4;10
01/07/2024;Texas;SI;Fixe;Alcatel Versatis;0,12;55;6,6;2
01/02/2023;Québec;Achats;Mobile;Apple iPhone;0,09;20;1,8;4
01/08/2023;Ontario;Marketing;Mobile;Apple iPhone;0,1;30;3;2
01/06/2023;Normandie;RH;Fixe;Siemens Gigaset a400;0,12;60;7,2;6
01/04/2022;Florida;Juridique;Mobile;Samsung Galaxy;0,11;10;1,1;8
01/11/2021;Arizona;Finance;Fixe;Alcatel Versatis;0,09;45;4,05;9
01/12/2022;Illinois;Production;VoIP;Cisco SPA 303;0,11;20;2,2;8
01/04/2021;Maine;Achats;VoIP;Thomson st2030;0,11;20;2,2;4
01/12/2024;Wisconsin;Achats;Fixe;Siemens Gigaset a400;0,1;5;0,5;9
01/08/2023;Rhode;Island;VoIP;Thomson st2030;0,11;60;6,6;3
01/08/2022;Hauts-De-France;Production;Mobile;Apple iPhone;0,12;45;5,4;8
01/12/2022;California;Direction;VoIP;Cisco SPA 303;0,1;55;5,5;7
01/06/2021;Missouri;Direction;VoIP;Cisco SPA 303;0,1;60;6;3
01/01/2022;Idaho;Ventes;Mobile;LG G4;0,11;65;7,15;5
01/04/2024;Île-du-Prince-Édouard;RH;Fixe;Alcatel Versatis;0,12;5;0,6;6
01/11/2024;Arkansas;Ventes;VoIP;Thomson st2030;0,12;70;8,4;8
01/05/2024;New;York;Fixe;Siemens Gigaset a400;0,1;75;7,5;5
01/12/2022;Grand;Est;Mobile;LG G4;0,1;25;2,5;9
01/09/2021;North;Dakota;Fixe;Alcatel Versatis;0,11;50;5,5;2
01/06/2022;Bourgogne-Franche-Comté;Achats;Fixe;Alcatel Versatis;0,1;75;7,5;10
01/02/2021;Hawaii;Ventes;Mobile;Apple iPhone;0,1;65;6,5;10
01/01/2024;Michigan;RH;VoIP;Thomson st3030;0,11;65;7,15;5
01/11/2021;Nevada;Ventes;VoIP;Cisco SPA 303;0,1;30;3;2
01/07/2023;Utah;R&D;Mobile;Apple iPhone;0,09;50;4,5;8
01/07/2021;Alaska;SI;Fixe;Siemens Gigaset a400;0,11;40;4,4;6
01/03/2022;Maryland;R&D;Mobile;LG G4;0,09;15;1,35;3
01/07/2024;Oklahoma;SI;VoIP;Cisco SPA 303;0,1;50;5;5
01/07/2022;Québec;Marketing;Fixe;Logicom Nova 350;0,09;35;3,15;6
01/11/2024;Alaska;Finance;VoIP;Thomson st2030;0,12;40;4,8;2
01/08/2021;Utah;RH;VoIP;Cisco SPA 303;0,1;15;1,5;8
01/01/2022;Nouvelle-Aquitaine;Direction;Mobile;Apple iPhone;0,1;55;5,5;6
01/02/2022;Wyoming;Direction;Mobile;LG G4;0,1;15;1,5;2
01/10/2022;Pays;de;Mobile;Samsung Galaxy;0,12;65;7,8;2
01/03/2023;Normandie;Ventes;Mobile;LG G4;0,1;50;5;6
01/05/2024;Québec;Finance;Fixe;Alcatel Versatis;0,12;70;8,4;3
01/03/2021;New;Hampshire;Fixe;Alcatel Versatis;0,1;65;6,5;3
01/04/2021;Alaska;RH;Mobile;Apple iPhone;0,11;45;4,95;7
01/03/2021;Montana;Marketing;VoIP;Thomson st2030;0,1;35;3,5;10
01/11/2023;Île-du-Prince-Édouard;R&D;Mobile;Apple iPhone;0,1;20;2;5
01/10/2024;Bourgogne-Franche-Comté;Finance;Mobile;Samsung Galaxy;0,12;40;4,8;4
01/08/2022;Nouvelle-Écosse;Production;VoIP;Cisco SPA 303;0,1;50;5;4
01/08/2022;Kentucky;Production;Fixe;Siemens Gigaset a400;0,11;30;3,3;5
01/06/2023;Nouvelle-Écosse;Finance;Mobile;Samsung Galaxy;0,1;40;4;10
01/10/2023;Montana;R&D;VoIP;Cisco SPA 303;0,09;30;2,7;2
01/10/2021;Oregon;RH;VoIP;Thomson st2030;0,12;75;9;4
01/05/2023;Bourgogne-Franche-Comté;RH;Fixe;Logicom Nova 350;0,1;55;5,5;8
01/03/2021;Vermont;Finance;VoIP;Cisco SPA 303;0,1;55;5,5;2
01/01/2023;Michigan;Ventes;VoIP;Thomson st3030;0,09;15;1,35;5
01/04/2022;Grand;Est;VoIP;Cisco SPA 303;0,09;45;4,05;10
01/07/2024;Idaho;Production;Mobile;Apple iPhone;0,1;70;7;8
01/09/2021;Nouvelle-Aquitaine;Juridique;Mobile;LG G4;0,1;30;3;2
01/02/2021;Centre-Val;de;Fixe;Siemens Gigaset a400;0,12;10;1,2;6
01/03/2024;Louisiana;Direction;Fixe;Alcatel Versatis;0,09;40;3,6;6
01/04/2024;Grand;Est;Fixe;Alcatel Versatis;0,11;50;5,5;3
01/02/2021;Louisiana;Finance;Mobile;Apple iPhone;0,1;55;5,5;9
01/10/2022;Arizona;SI;VoIP;Thomson st3030;0,1;15;1,5;2
01/06/2021;Nouvelle-Aquitaine;RH;VoIP;Cisco SPA 303;0,1;40;4;6
01/03/2022;Saskatchewan;Finance;Fixe;Alcatel Versatis;0,19;100;9,65;18
01/10/2021;Illinois;Juridique;Mobile;Samsung Galaxy;0,12;15;1,8;7
01/10/2024;Pays;de;Mobile;LG G4;0,11;10;1,1;7
01/01/2021;Nouvelle-Aquitaine;SI;Mobile;Apple iPhone;0,11;30;3,3;7
01/12/2024;Mississippi;Finance;VoIP;Thomson st3030;0,09;10;0,9;10
01/09/2023;Colombie-Britannique;R&D;Fixe;Alcatel Versatis;0,12;20;2,4;3
01/01/2023;Iowa;Production;Mobile;Apple iPhone;0,09;15;1,35;8
01/09/2022;Île-du-Prince-Édouard;Direction;Mobile;Samsung Galaxy;0,09;5;0,45;2
01/10/2022;California;Direction;VoIP;Thomson st2030;0,11;50;5,5;6
01/04/2024;Michigan;Production;Fixe;Alcatel Versatis;0,12;5;0,6;9
01/12/2021;Corse;Finance;VoIP;Thomson st2030;0,11;55;6,05;3
01/12/2021;Maryland;Juridique;VoIP;Thomson st2030;0,12;50;6;5
01/09/2022;Irlande;du;Mobile;LG G4;0,09;30;2,7;10
01/03/2021;Écosse;R&D;Fixe;Siemens Gigaset a400;0,09;25;2,25;5
01/10/2023;Alaska;Direction;VoIP;Cisco SPA 303;0,12;60;7,2;4
01/09/2022;Nouvelle-Écosse;Finance;Fixe;Logicom Nova 350;0,11;30;3,3;5
01/08/2021;Kentucky;Marketing;Fixe;Siemens Gigaset a400;0,11;45;4,95;10
01/10/2024;Nouveau-Brunswick;Juridique;VoIP;Thomson st3030;0,12;40;4,8;10
01/04/2023;New;Jersey;VoIP;Thomson st3030;0,1;60;6;5
01/11/2023;Auvergne-Rhône-Alpes;R&D;VoIP;Thomson st2030;0,12;30;3,6;5
01/08/2022;Colorado;R&D;Fixe;Alcatel Versatis;0,11;40;4,4;3
01/01/2024;South;Carolina;VoIP;Thomson st2030;0,11;20;2,2;3
01/08/2023;Tennessee;Ventes;Fixe;Alcatel Versatis;0,11;30;3,3;9
01/09/2021;Idaho;Juridique;Mobile;Samsung Galaxy;0,09;60;5,4;4
01/04/2021;Ontario;SI;Mobile;Samsung Galaxy;0,12;55;6,6;2
01/12/2023;Territoires;du;Fixe;Siemens Gigaset a400;0,11;35;3,85;6
01/03/2024;Louisiana;R&D;VoIP;Cisco SPA 303;0,12;35;4,2;6
01/12/2023;Ontario;Marketing;Fixe;Alcatel Versatis;0,09;25;2,25;10
01/05/2023;Hawaii;Juridique;Mobile;Apple iPhone;0,12;55;6,6;9
01/05/2023;Bourgogne-Franche-Comté;SI;Mobile;Samsung Galaxy;0,12;65;7,8;5
01/05/2022;Iowa;Ventes;Mobile;Apple iPhone;0,1;20;2;9
01/01/2023;Massachusetts;Production;Mobile;Apple iPhone;0,12;50;6;6
01/03/2021;Auvergne-Rhône-Alpes;SI;Fixe;Siemens Gigaset a400;0,12;60;7,2;7
01/05/2023;Occitanie;Ventes;Mobile;Apple iPhone;0,09;35;3,15;6
01/06/2023;Delaware;RH;Fixe;Siemens Gigaset a400;0,11;25;2,75;3
01/06/2023;Corse;RH;VoIP;Thomson st2030;0,09;45;4,05;3
01/02/2024;North;Carolina;Fixe;Siemens Gigaset a400;0,1;30;3;7
01/09/2022;Indiana;Juridique;VoIP;Cisco SPA 303;0,12;60;7,2;6
01/10/2022;New;Hampshire;Mobile;Samsung Galaxy;0,1;65;6,5;2
01/10/2021;California;R&D;VoIP;Thomson st2030;0,11;35;3,85;6
01/02/2021;Irlande;du;VoIP;Cisco SPA 303;0,11;20;2,2;8
01/10/2023;Hawaii;Direction;Fixe;Alcatel Versatis;0,12;75;9;5
01/01/2021;Washington;Achats;VoIP;Cisco SPA 303;0,11;5;0,55;9
01/03/2022;Texas;Direction;Fixe;Alcatel Versatis;0,1;15;1,5;10
01/07/2021;Massachusetts;SI;Fixe;Alcatel Versatis;0,1;75;7,5;5
01/04/2023;New;Mexico;Fixe;Siemens Gigaset a400;0,11;55;6,05;3
01/06/2023;Île-du-Prince-Édouard;SI;Mobile;LG G4;0,1;55;5,5;8
01/04/2024;Yukon;Marketing;VoIP;Cisco SPA 303;0,09;35;3,15;6
01/02/2021;Kentucky;Achats;Fixe;Alcatel Versatis;0,1;65;6,5;7
01/12/2024;Nebraska;Marketing;Fixe;Siemens Gigaset a400;0,09;45;4,05;2
01/11/2023;Vermont;RH;VoIP;Thomson st3030;0,1;20;2;8
01/06/2024;Illinois;Direction;Mobile;Apple iPhone;0,1;15;1,5;5
01/09/2023;Kansas;Finance;Fixe;Alcatel Versatis;0,09;50;4,5;3
01/01/2023;Maine;Marketing;Fixe;Siemens Gigaset a400;0,09;50;4,5;7
01/05/2023;North;Carolina;VoIP;Thomson st3030;0,1;20;2;9
01/05/2022;Normandie;Direction;VoIP;Thomson st3030;0,1;60;6;5
01/12/2023;Nouvelle-Aquitaine;Ventes;VoIP;Cisco SPA 303;0,09;55;4,95;8
01/04/2024;South;Dakota;VoIP;Cisco SPA 303;0,11;45;4,95;7
01/04/2023;Terre-Neuve-et-Labrador;Juridique;VoIP;Thomson st3030;0,09;50;4,5;9
01/07/2023;Mississippi;R&D;VoIP;Thomson st2030;0,09;20;1,8;3
01/04/2024;Nouvelle-Écosse;R&D;VoIP;Cisco SPA 303;0,1;5;0,5;5
01/08/2022;Idaho;Finance;VoIP;Thomson st2030;0,09;45;4,05;10
01/10/2024;Wyoming;Finance;Mobile;Apple iPhone;0,11;55;6,05;7
01/02/2022;Corse;Production;Fixe;Alcatel Versatis;0,11;75;8,25;3
01/08/2022;Alabama;Marketing;Fixe;Logicom Nova 350;0,12;65;7,8;8
01/08/2022;Mississippi;SI;VoIP;Cisco SPA 303;0,11;40;4,4;8
01/07/2021;Corse;Production;VoIP;Cisco SPA 303;0,12;55;6,6;8
01/08/2022;Delaware;SI;Fixe;Logicom Nova 350;0,11;70;7,7;10
01/03/2023;North;Dakota;Fixe;Siemens Gigaset a400;0,09;15;1,35;5
01/10/2024;Occitanie;SI;VoIP;Cisco SPA 303;0,11;60;6,6;10
01/07/2022;Kansas;Production;Mobile;LG G4;0,11;70;7,7;5
01/12/2021;Territoires;du;Mobile;Samsung Galaxy;0,09;10;0,9;10
01/09/2021;Grand;Est;Fixe;Logicom Nova 350;0,09;15;1,35;7
01/07/2022;New;Mexico;VoIP;Thomson st3030;0,09;5;0,45;6
01/03/2021;Occitanie;Finance;Fixe;Siemens Gigaset a400;0,1;40;4;2
01/01/2023;Nebraska;R&D;Fixe;Siemens Gigaset a400;0,11;35;3,85;10
01/02/2024;Québec;Juridique;VoIP;Cisco SPA 303;0,12;75;9;2
01/06/2022;Auvergne-Rhône-Alpes;Production;Fixe;Alcatel Versatis;0,09;50;4,5;5
01/03/2023;Nebraska;SI;Fixe;Siemens Gigaset a400;0,12;75;9;9
01/09/2024;Auvergne-Rhône-Alpes;Juridique;Fixe;Siemens Gigaset a400;0,11;45;4,95;7
01/01/2023;Florida;Achats;VoIP;Thomson st3030;0,12;10;1,2;10
01/08/2024;Yukon;RH;Mobile;Samsung Galaxy;0,1;25;2,5;2
01/10/2022;New;York;VoIP;Thomson st3030;0,11;65;7,15;2
01/12/2023;Massachusetts;SI;Fixe;Alcatel Versatis;0,09;35;3,15;8
01/02/2021;Oklahoma;SI;Mobile;LG G4;0,11;30;3,3;3
01/05/2023;Pays;de;Mobile;Apple iPhone;0,1;55;5,5;7
01/03/2022;New;Mexico;VoIP;Cisco SPA 303;0,1;10;1;10
01/03/2021;Arizona;Direction;Mobile;LG G4;0,1;60;6;7
01/04/2023;Alabama;Ventes;Mobile;LG G4;0,11;70;7,7;9
